"","Tea_ID","Tea_Type","Region","Site","Plot","Lat","Lon","Elevation","Initial","Depth","Burial","Recovery","Days","Season","Final","Label","Tea_init","Tea_final","Loss","Treatment","Contributor","Soil.moisture","Additional.information","latlon"
"353","Cgr48","Rooibos","Kluane","Common Garden","CG_HT_winter",61.03248,-138.40834,792,2.236,8,2015-08-17,2016-06-22,310,"Winter","1.725","No",1.876,1.60146,0.146343283582089,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"354","Cgr49","Rooibos","Kluane","Common Garden","CG_HT_winter",61.03248,-138.40834,792,2.216,8,2015-08-17,2016-06-22,310,"Winter","1.662","No",1.857,1.53846,0.171534733441034,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"355","Cgr50","Rooibos","Kluane","Common Garden","CG_HT_winter",61.03248,-138.40834,792,2.168,8,2015-08-17,2016-06-22,310,"Winter","1.583","No",1.811,1.45946,0.194113749309774,"None","Haydn Thomas",NA,"","61.03248_-138.40834"
"356","DCG11","Green","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.091,8,2015-07-21,2016-07-12,357,"Year","1.181","No",1.772,1.05784,0.403024830699774,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
"357","DCG12","Green","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.174,8,2015-07-21,2016-07-12,357,"Year","0.963","No",1.852,0.83984,0.546522678185745,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
"358","DCG13","Green","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.173,8,2015-07-21,2016-07-12,357,"Year","1.062","No",1.851,0.93884,0.492793084819017,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
"359","DCG14","Green","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.095,8,2015-07-21,2016-07-12,357,"Year","0.952","No",1.776,0.82884,0.533310810810811,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
"360","DCG15","Green","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.08,8,2015-07-21,2016-07-12,357,"Year","0.651","No",1.762,0.52784,0.700431328036322,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
"361","DCG16","Green","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.153,8,2015-07-21,2016-07-12,357,"Year","1.050","No",1.832,0.92684,0.494082969432314,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
"362","DCG17","Green","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.035,8,2015-07-21,2016-07-12,357,"Year","0.852","No",1.718,0.72884,0.575762514551804,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
"363","DCG18","Green","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.044,8,2015-07-21,2016-07-12,357,"Year","0.930","No",1.727,0.80684,0.532808338158657,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
"364","DCG19","Green","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.081,8,2015-07-21,2016-07-12,357,"Year","1.040","No",1.763,0.91684,0.479954622802042,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
"365","DCG20","Green","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.071,8,2015-07-21,2016-07-12,357,"Year","1.082","No",1.753,0.95884,0.453029092983457,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
"366","DCR11","Rooibos","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.293,8,2015-07-21,2016-07-12,357,"Year","1.482","No",1.929,1.35846,0.295769828926905,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
"367","DCR12","Rooibos","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.234,8,2015-07-21,2016-07-12,357,"Year","1.665","No",1.874,1.54146,0.177449306296692,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
"368","DCR13","Rooibos","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.29,8,2015-07-21,2016-07-12,357,"Year","1.688","No",1.927,1.56446,0.188137000518941,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
"369","DCR14","Rooibos","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.257,8,2015-07-21,2016-07-12,357,"Year","1.573","No",1.895,1.44946,0.23511345646438,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
"370","DCR15","Rooibos","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.296,8,2015-07-21,2016-07-12,357,"Year","1.641","No",1.932,1.51746,0.214565217391304,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
"371","DCR16","Rooibos","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.311,8,2015-07-21,2016-07-12,357,"Year","1.681","No",1.946,1.55746,0.199660842754368,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
"372","DCR17","Rooibos","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.239,8,2015-07-21,2016-07-12,357,"Year","1.575","No",1.878,1.45146,0.227124600638978,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
"373","DCR18","Rooibos","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.289,8,2015-07-21,2016-07-12,357,"Year","1.602","No",1.926,1.47846,0.232367601246106,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
"374","DCR19","Rooibos","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.288,8,2015-07-21,2016-07-12,357,"Year","1.648","No",1.925,1.52446,0.208072727272727,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
"375","DCR20","Rooibos","Kluane","Common Garden","DC_HT_1yr",61.03248,-138.40834,792,2.295,8,2015-07-21,2016-07-12,357,"Year","1.642","No",1.931,1.51846,0.213640600725013,"None","Haydn Thomas",NA,"Decomp Experiment","61.03248_-138.40834"
